图片名,图片名,分辨率1,分辨率2,相似性检验结果
2020-01-23_SafariSavannah_ZH-CN1462059349_768x1280.jpg,2020-01-23_SafariSavannah_ZH-CN1462059349_400x240_Similarity.jpg,768x1280,400x240,0.551226
2020-01-23_SafariSavannah_ZH-CN1462059349_768x1280.jpg,2020-01-23_SafariSavannah_ZH-CN1462059349_320x240_Similarity.jpg,768x1280,320x240,0.237188
2020-01-23_SafariSavannah_ZH-CN1462059349_768x1280.jpg,2020-01-23_SafariSavannah_ZH-CN1462059349_240x320_Similarity.jpg,768x1280,240x320,0.702262
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_1920x1080_Similarity.jpg,768x1280,1920x1080,0.996897
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_1366x768_Similarity.jpg,768x1280,1366x768,0.995527
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_1280x768_Similarity.jpg,768x1280,1280x768,0.991372
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_1024x768_Similarity.jpg,768x1280,1024x768,0.989693
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_800x600_Similarity.jpg,768x1280,800x600,0.979304
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_800x480_Similarity.jpg,768x1280,800x480,0.978687
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280_Similarity.jpg,768x1280,768x1280,0.995646
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_720x1280_Similarity.jpg,768x1280,720x1280,0.995731
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_640x480_Similarity.jpg,768x1280,640x480,0.973769
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_480x800_Similarity.jpg,768x1280,480x800,-0.0100327
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_400x240_Similarity.jpg,768x1280,400x240,-0.0181989
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_320x240_Similarity.jpg,768x1280,320x240,0.955583
2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_768x1280.jpg,2020-01-24_Lunarnewyeareve2020_ZH-CN1514309048_240x320_Similarity.jpg,768x1280,240x320,0.957458
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_1920x1080_Similarity.jpg,768x1280,1920x1080,0.961702
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_1366x768_Similarity.jpg,768x1280,1366x768,0.947599
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_1280x768_Similarity.jpg,768x1280,1280x768,0.935664
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_1024x768_Similarity.jpg,768x1280,1024x768,0.8327
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_800x600_Similarity.jpg,768x1280,800x600,0.874616
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_800x480_Similarity.jpg,768x1280,800x480,0.904288
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280_Similarity.jpg,768x1280,768x1280,0.989289
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_720x1280_Similarity.jpg,768x1280,720x1280,0.987698
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_640x480_Similarity.jpg,768x1280,640x480,0.826053
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_480x800_Similarity.jpg,768x1280,480x800,0.943714
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_400x240_Similarity.jpg,768x1280,400x240,0.791318
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_320x240_Similarity.jpg,768x1280,320x240,0.69102
2020-01-25_Lunarnewyear2020_ZH-CN1554492287_768x1280.jpg,2020-01-25_Lunarnewyear2020_ZH-CN1554492287_240x320_Similarity.jpg,768x1280,240x320,0.939018
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_1920x1080_Similarity.jpg,768x1280,1920x1080,0.654501
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_1366x768_Similarity.jpg,768x1280,1366x768,0.670145
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_1280x768_Similarity.jpg,768x1280,1280x768,0.672354
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_1024x768_Similarity.jpg,768x1280,1024x768,0.748691
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_800x600_Similarity.jpg,768x1280,800x600,0.747996
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_800x480_Similarity.jpg,768x1280,800x480,0.741665
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_768x1280_Similarity.jpg,768x1280,768x1280,0.973394
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_720x1280_Similarity.jpg,768x1280,720x1280,0.976065
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_640x480_Similarity.jpg,768x1280,640x480,0.764233
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_480x800_Similarity.jpg,768x1280,480x800,0.876525
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_400x240_Similarity.jpg,768x1280,400x240,0.715987
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_320x240_Similarity.jpg,768x1280,320x240,0.778904
2020-01-26_TajRepublic_ZH-CN1657162292_768x1280.jpg,2020-01-26_TajRepublic_ZH-CN1657162292_240x320_Similarity.jpg,768x1280,240x320,0.823168
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_1920x1080_Similarity.jpg,768x1280,1920x1080,0.850536
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_1366x768_Similarity.jpg,768x1280,1366x768,0.886447
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_1280x768_Similarity.jpg,768x1280,1280x768,0.91785
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_1024x768_Similarity.jpg,768x1280,1024x768,0.77502
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_800x600_Similarity.jpg,768x1280,800x600,0.873018
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_800x480_Similarity.jpg,768x1280,800x480,0.885242
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280_Similarity.jpg,768x1280,768x1280,0.969742
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_720x1280_Similarity.jpg,768x1280,720x1280,0.959162
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_640x480_Similarity.jpg,768x1280,640x480,0.86078
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_480x800_Similarity.jpg,768x1280,480x800,0.870883
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_400x240_Similarity.jpg,768x1280,400x240,0.781695
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_320x240_Similarity.jpg,768x1280,320x240,0.794429
2020-01-27_NYCLitUp_ZH-CN1703735322_768x1280.jpg,2020-01-27_NYCLitUp_ZH-CN1703735322_240x320_Similarity.jpg,768x1280,240x320,0.790367
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_1920x1080_Similarity.jpg,768x1280,1920x1080,0.851306
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_1366x768_Similarity.jpg,768x1280,1366x768,0.871691
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_1280x768_Similarity.jpg,768x1280,1280x768,0.886006
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_1024x768_Similarity.jpg,768x1280,1024x768,0.936747
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_800x600_Similarity.jpg,768x1280,800x600,0.942957
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_800x480_Similarity.jpg,768x1280,800x480,0.921283
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280_Similarity.jpg,768x1280,768x1280,0.989335
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_720x1280_Similarity.jpg,768x1280,720x1280,0.981869
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_640x480_Similarity.jpg,768x1280,640x480,0.944072
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_480x800_Similarity.jpg,768x1280,480x800,0.882138
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_400x240_Similarity.jpg,768x1280,400x240,0.90253
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_320x240_Similarity.jpg,768x1280,320x240,0.91193
2020-01-28_AerialKluaneNP_ZH-CN4080112842_768x1280.jpg,2020-01-28_AerialKluaneNP_ZH-CN4080112842_240x320_Similarity.jpg,768x1280,240x320,0.841242
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_1920x1080_Similarity.jpg,768x1280,1920x1080,0.886189
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_1366x768_Similarity.jpg,768x1280,1366x768,0.883966
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_1280x768_Similarity.jpg,768x1280,1280x768,0.89672
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_1024x768_Similarity.jpg,768x1280,1024x768,0.853031
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_800x600_Similarity.jpg,768x1280,800x600,0.880743
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_800x480_Similarity.jpg,768x1280,800x480,0.917446
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_768x1280_Similarity.jpg,768x1280,768x1280,0.981712
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_720x1280_Similarity.jpg,768x1280,720x1280,0.978936
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_640x480_Similarity.jpg,768x1280,640x480,0.883914
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_480x800_Similarity.jpg,768x1280,480x800,0.864714
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_400x240_Similarity.jpg,768x1280,400x240,0.850187
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_320x240_Similarity.jpg,768x1280,320x240,0.814016
2020-01-29_SemucChampey_ZH-CN1774527432_768x1280.jpg,2020-01-29_SemucChampey_ZH-CN1774527432_240x320_Similarity.jpg,768x1280,240x320,0.841581
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_1920x1080_Similarity.jpg,768x1280,1920x1080,0.157358
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_1366x768_Similarity.jpg,768x1280,1366x768,0.632396
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_1280x768_Similarity.jpg,768x1280,1280x768,0.684107
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_1024x768_Similarity.jpg,768x1280,1024x768,0.11197
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_800x600_Similarity.jpg,768x1280,800x600,0.58343
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_800x480_Similarity.jpg,768x1280,800x480,0.659998
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280_Similarity.jpg,768x1280,768x1280,0.961802
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_720x1280_Similarity.jpg,768x1280,720x1280,0.95581
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_640x480_Similarity.jpg,768x1280,640x480,0.506007
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_480x800_Similarity.jpg,768x1280,480x800,0.15204
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_400x240_Similarity.jpg,768x1280,400x240,0.48987
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_320x240_Similarity.jpg,768x1280,320x240,0.101542
2020-01-30_LakeBaikal_ZH-CN1853812638_768x1280.jpg,2020-01-30_LakeBaikal_ZH-CN1853812638_240x320_Similarity.jpg,768x1280,240x320,0.388523
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_1920x1080_Similarity.jpg,768x1280,1920x1080,0.786756
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_1366x768_Similarity.jpg,768x1280,1366x768,0.784101
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_1280x768_Similarity.jpg,768x1280,1280x768,0.769558
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_1024x768_Similarity.jpg,768x1280,1024x768,0.670197
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_800x600_Similarity.jpg,768x1280,800x600,0.685256
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_800x480_Similarity.jpg,768x1280,800x480,0.82951
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280_Similarity.jpg,768x1280,768x1280,0.968979
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_720x1280_Similarity.jpg,768x1280,720x1280,0.962899
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_640x480_Similarity.jpg,768x1280,640x480,0.656145
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_480x800_Similarity.jpg,768x1280,480x800,0.637463
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_400x240_Similarity.jpg,768x1280,400x240,0.790451
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_320x240_Similarity.jpg,768x1280,320x240,0.499886
2020-01-31_ReddishEgret_ZH-CN9249712983_768x1280.jpg,2020-01-31_ReddishEgret_ZH-CN9249712983_240x320_Similarity.jpg,768x1280,240x320,0.796362
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_1920x1080_Similarity.jpg,720x1280,1920x1080,0.702606
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_1024x768_Similarity.jpg,720x1280,1024x768,0.466567
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_800x600_Similarity.jpg,720x1280,800x600,0.465562
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_800x480_Similarity.jpg,720x1280,800x480,0.521737
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_768x1280_Similarity.jpg,720x1280,768x1280,0.894051
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280_Similarity.jpg,720x1280,720x1280,0.866296
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_640x480_Similarity.jpg,720x1280,640x480,0.38463
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_480x800_Similarity.jpg,720x1280,480x800,0.730959
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_400x240_Similarity.jpg,720x1280,400x240,0.267904
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_320x240_Similarity.jpg,720x1280,320x240,0.242737
2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_720x1280.jpg,2020-02-01_OberweissbacherBergbahn_ZH-CN1289048050_240x320_Similarity.jpg,720x1280,240x320,0.362146
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_1920x1080_Similarity.jpg,768x1280,1920x1080,0.940351
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_1366x768_Similarity.jpg,768x1280,1366x768,0.937924
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_1280x768_Similarity.jpg,768x1280,1280x768,0.942861
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_1024x768_Similarity.jpg,768x1280,1024x768,0.93472
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_800x600_Similarity.jpg,768x1280,800x600,0.931452
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_800x480_Similarity.jpg,768x1280,800x480,0.916619
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280_Similarity.jpg,768x1280,768x1280,0.992334
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_720x1280_Similarity.jpg,768x1280,720x1280,0.990913
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_640x480_Similarity.jpg,768x1280,640x480,0.921792
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_480x800_Similarity.jpg,768x1280,480x800,0.898923
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_400x240_Similarity.jpg,768x1280,400x240,0.920558
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_320x240_Similarity.jpg,768x1280,320x240,0.887271
2020-02-02_MeerkatHuddle_ZH-CN1358126294_768x1280.jpg,2020-02-02_MeerkatHuddle_ZH-CN1358126294_240x320_Similarity.jpg,768x1280,240x320,0.785364
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_1920x1080_Similarity.jpg,768x1280,1920x1080,0.867856
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_1366x768_Similarity.jpg,768x1280,1366x768,0.851958
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_1280x768_Similarity.jpg,768x1280,1280x768,0.846659
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_1024x768_Similarity.jpg,768x1280,1024x768,0.768325
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_800x600_Similarity.jpg,768x1280,800x600,0.764301
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_800x480_Similarity.jpg,768x1280,800x480,0.846299
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280_Similarity.jpg,768x1280,768x1280,0.994441
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_720x1280_Similarity.jpg,768x1280,720x1280,0.993716
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_640x480_Similarity.jpg,768x1280,640x480,0.756404
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_480x800_Similarity.jpg,768x1280,480x800,0.809342
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_400x240_Similarity.jpg,768x1280,400x240,0.760084
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_320x240_Similarity.jpg,768x1280,320x240,0.639267
2020-02-03_RapaNuiFestival_ZH-CN1417623441_768x1280.jpg,2020-02-03_RapaNuiFestival_ZH-CN1417623441_240x320_Similarity.jpg,768x1280,240x320,0.836477
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_1920x1080_Similarity.jpg,768x1280,1920x1080,0.760053
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_1366x768_Similarity.jpg,768x1280,1366x768,0.658262
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_1280x768_Similarity.jpg,768x1280,1280x768,0.671634
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_1024x768_Similarity.jpg,768x1280,1024x768,0.314156
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_800x600_Similarity.jpg,768x1280,800x600,0.340826
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_800x480_Similarity.jpg,768x1280,800x480,0.375312
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_768x1280_Similarity.jpg,768x1280,768x1280,0.975619
2020-02-04_LionRock_ZH-CN1466577021_768x1280.jpg,2020-02-04_LionRock_ZH-CN1466577021_720x1280_Similarity.jpg,768x1280,720x1280,0.972615
