图片1名,图片2名,分辨率,相似性检验结果
2019-12-25_WarsawXmas_ZH-CN5981724395_800x480.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_800x480_Similarity.jpg,800x480,0.973138
2019-12-25_WarsawXmas_ZH-CN5981724395_768x1280.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_768x1280_Similarity.jpg,768x1280,0.986945
2019-12-25_WarsawXmas_ZH-CN5981724395_720x1280.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_720x1280_Similarity.jpg,720x1280,0.987204
2019-12-25_WarsawXmas_ZH-CN5981724395_640x480.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_640x480_Similarity.jpg,640x480,0.936536
2019-12-25_WarsawXmas_ZH-CN5981724395_480x800.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_480x800_Similarity.jpg,480x800,0.984243
2019-12-25_WarsawXmas_ZH-CN5981724395_400x240.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_400x240_Similarity.jpg,400x240,0.895317
2019-12-25_WarsawXmas_ZH-CN5981724395_320x240.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_320x240_Similarity.jpg,320x240,0.876317
2019-12-25_WarsawXmas_ZH-CN5981724395_240x320.jpg,2019-12-25_WarsawXmas_ZH-CN5981724395_240x320_Similarity.jpg,240x320,0.93758
2019-12-26_SloveniaAlps_ZH-CN6052706424_1920x1080.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_1920x1080_Similarity.jpg,1920x1080,0.987359
2019-12-26_SloveniaAlps_ZH-CN6052706424_1366x768.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_1366x768_Similarity.jpg,1366x768,0.977829
2019-12-26_SloveniaAlps_ZH-CN6052706424_1280x768.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_1280x768_Similarity.jpg,1280x768,0.982526
2019-12-26_SloveniaAlps_ZH-CN6052706424_1024x768.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_1024x768_Similarity.jpg,1024x768,0.978471
2019-12-26_SloveniaAlps_ZH-CN6052706424_800x600.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_800x600_Similarity.jpg,800x600,0.974744
2019-12-26_SloveniaAlps_ZH-CN6052706424_800x480.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_800x480_Similarity.jpg,800x480,0.972982
2019-12-26_SloveniaAlps_ZH-CN6052706424_768x1280.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_768x1280_Similarity.jpg,768x1280,0.986655
2019-12-26_SloveniaAlps_ZH-CN6052706424_720x1280.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_720x1280_Similarity.jpg,720x1280,0.980155
2019-12-26_SloveniaAlps_ZH-CN6052706424_640x480.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_640x480_Similarity.jpg,640x480,0.959748
2019-12-26_SloveniaAlps_ZH-CN6052706424_480x800.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_480x800_Similarity.jpg,480x800,0.963275
2019-12-26_SloveniaAlps_ZH-CN6052706424_400x240.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_400x240_Similarity.jpg,400x240,0.90763
2019-12-26_SloveniaAlps_ZH-CN6052706424_320x240.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_320x240_Similarity.jpg,320x240,0.911577
2019-12-26_SloveniaAlps_ZH-CN6052706424_240x320.jpg,2019-12-26_SloveniaAlps_ZH-CN6052706424_240x320_Similarity.jpg,240x320,0.916935
2019-12-27_FrozenTree_ZH-CN9591258534_1920x1080.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_1920x1080_Similarity.jpg,1920x1080,0.946055
2019-12-27_FrozenTree_ZH-CN9591258534_1366x768.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_1366x768_Similarity.jpg,1366x768,0.905399
2019-12-27_FrozenTree_ZH-CN9591258534_1280x768.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_1280x768_Similarity.jpg,1280x768,0.921521
2019-12-27_FrozenTree_ZH-CN9591258534_1024x768.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_1024x768_Similarity.jpg,1024x768,0.861014
2019-12-27_FrozenTree_ZH-CN9591258534_800x600.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_800x600_Similarity.jpg,800x600,0.869519
2019-12-27_FrozenTree_ZH-CN9591258534_800x480.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_800x480_Similarity.jpg,800x480,0.845514
2019-12-27_FrozenTree_ZH-CN9591258534_768x1280.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_768x1280_Similarity.jpg,768x1280,0.936452
2019-12-27_FrozenTree_ZH-CN9591258534_720x1280.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_720x1280_Similarity.jpg,720x1280,0.935301
2019-12-27_FrozenTree_ZH-CN9591258534_640x480.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_640x480_Similarity.jpg,640x480,0.842127
2019-12-27_FrozenTree_ZH-CN9591258534_480x800.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_480x800_Similarity.jpg,480x800,0.855023
2019-12-27_FrozenTree_ZH-CN9591258534_400x240.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_400x240_Similarity.jpg,400x240,0.729193
2019-12-27_FrozenTree_ZH-CN9591258534_320x240.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_320x240_Similarity.jpg,320x240,0.696033
2019-12-27_FrozenTree_ZH-CN9591258534_240x320.jpg,2019-12-27_FrozenTree_ZH-CN9591258534_240x320_Similarity.jpg,240x320,0.696957
2019-12-28_TrumpeterWinter_ZH-CN6156392179_1920x1080.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_1920x1080_Similarity.jpg,1920x1080,0.982507
2019-12-28_TrumpeterWinter_ZH-CN6156392179_1366x768.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_1366x768_Similarity.jpg,1366x768,0.976036
2019-12-28_TrumpeterWinter_ZH-CN6156392179_1280x768.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_1280x768_Similarity.jpg,1280x768,0.97837
2019-12-28_TrumpeterWinter_ZH-CN6156392179_1024x768.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_1024x768_Similarity.jpg,1024x768,0.979576
2019-12-28_TrumpeterWinter_ZH-CN6156392179_800x600.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_800x600_Similarity.jpg,800x600,0.97262
2019-12-28_TrumpeterWinter_ZH-CN6156392179_800x480.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_800x480_Similarity.jpg,800x480,0.96042
2019-12-28_TrumpeterWinter_ZH-CN6156392179_768x1280.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_768x1280_Similarity.jpg,768x1280,0.984572
2019-12-28_TrumpeterWinter_ZH-CN6156392179_720x1280.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_720x1280_Similarity.jpg,720x1280,0.984434
2019-12-28_TrumpeterWinter_ZH-CN6156392179_640x480.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_640x480_Similarity.jpg,640x480,0.963444
2019-12-28_TrumpeterWinter_ZH-CN6156392179_480x800.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_480x800_Similarity.jpg,480x800,0.964714
2019-12-28_TrumpeterWinter_ZH-CN6156392179_400x240.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_400x240_Similarity.jpg,400x240,0.915266
2019-12-28_TrumpeterWinter_ZH-CN6156392179_320x240.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_320x240_Similarity.jpg,320x240,0.921328
2019-12-28_TrumpeterWinter_ZH-CN6156392179_240x320.jpg,2019-12-28_TrumpeterWinter_ZH-CN6156392179_240x320_Similarity.jpg,240x320,0.92931
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1920x1080.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1920x1080_Similarity.jpg,1920x1080,0.971112
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1366x768.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1366x768_Similarity.jpg,1366x768,0.975128
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1280x768.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1280x768_Similarity.jpg,1280x768,0.978084
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1024x768.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_1024x768_Similarity.jpg,1024x768,0.963216
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_800x600.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_800x600_Similarity.jpg,800x600,0.967056
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_800x480.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_800x480_Similarity.jpg,800x480,0.919179
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_768x1280.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_768x1280_Similarity.jpg,768x1280,0.954221
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_720x1280.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_720x1280_Similarity.jpg,720x1280,0.945808
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_640x480.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_640x480_Similarity.jpg,640x480,0.962633
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_480x800.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_480x800_Similarity.jpg,480x800,0.905456
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_400x240.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_400x240_Similarity.jpg,400x240,0.810722
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_320x240.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_320x240_Similarity.jpg,320x240,0.907045
2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_240x320.jpg,2019-12-29_RamsauHinterseeEislauf_ZH-CN9685733410_240x320_Similarity.jpg,240x320,0.914422
2019-12-30_SkyIslands_ZH-CN6229467399_1920x1080.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_1920x1080_Similarity.jpg,1920x1080,0.984776
2019-12-30_SkyIslands_ZH-CN6229467399_1366x768.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_1366x768_Similarity.jpg,1366x768,0.968072
2019-12-30_SkyIslands_ZH-CN6229467399_1280x768.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_1280x768_Similarity.jpg,1280x768,0.970353
2019-12-30_SkyIslands_ZH-CN6229467399_1024x768.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_1024x768_Similarity.jpg,1024x768,0.956218
2019-12-30_SkyIslands_ZH-CN6229467399_800x600.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_800x600_Similarity.jpg,800x600,0.944976
2019-12-30_SkyIslands_ZH-CN6229467399_800x480.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_800x480_Similarity.jpg,800x480,0.934513
2019-12-30_SkyIslands_ZH-CN6229467399_768x1280.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_768x1280_Similarity.jpg,768x1280,0.982387
2019-12-30_SkyIslands_ZH-CN6229467399_720x1280.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_720x1280_Similarity.jpg,720x1280,0.984025
2019-12-30_SkyIslands_ZH-CN6229467399_640x480.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_640x480_Similarity.jpg,640x480,0.927801
2019-12-30_SkyIslands_ZH-CN6229467399_480x800.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_480x800_Similarity.jpg,480x800,0.964475
2019-12-30_SkyIslands_ZH-CN6229467399_400x240.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_400x240_Similarity.jpg,400x240,0.793211
2019-12-30_SkyIslands_ZH-CN6229467399_320x240.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_320x240_Similarity.jpg,320x240,0.767677
2019-12-30_SkyIslands_ZH-CN6229467399_240x320.jpg,2019-12-30_SkyIslands_ZH-CN6229467399_240x320_Similarity.jpg,240x320,0.843266
2019-12-31_NYEBacknang_ZH-CN6301969939_1920x1080.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_1920x1080_Similarity.jpg,1920x1080,0.966348
2019-12-31_NYEBacknang_ZH-CN6301969939_1366x768.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_1366x768_Similarity.jpg,1366x768,0.962888
2019-12-31_NYEBacknang_ZH-CN6301969939_1280x768.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_1280x768_Similarity.jpg,1280x768,0.986375
2019-12-31_NYEBacknang_ZH-CN6301969939_1024x768.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_1024x768_Similarity.jpg,1024x768,0.94451
2019-12-31_NYEBacknang_ZH-CN6301969939_800x600.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_800x600_Similarity.jpg,800x600,0.965959
2019-12-31_NYEBacknang_ZH-CN6301969939_800x480.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_800x480_Similarity.jpg,800x480,0.94972
2019-12-31_NYEBacknang_ZH-CN6301969939_768x1280.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_768x1280_Similarity.jpg,768x1280,0.969484
2019-12-31_NYEBacknang_ZH-CN6301969939_720x1280.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_720x1280_Similarity.jpg,720x1280,0.965176
2019-12-31_NYEBacknang_ZH-CN6301969939_640x480.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_640x480_Similarity.jpg,640x480,0.950654
2019-12-31_NYEBacknang_ZH-CN6301969939_480x800.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_480x800_Similarity.jpg,480x800,0.922792
2019-12-31_NYEBacknang_ZH-CN6301969939_400x240.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_400x240_Similarity.jpg,400x240,0.84322
2019-12-31_NYEBacknang_ZH-CN6301969939_320x240.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_320x240_Similarity.jpg,320x240,0.89288
2019-12-31_NYEBacknang_ZH-CN6301969939_240x320.jpg,2019-12-31_NYEBacknang_ZH-CN6301969939_240x320_Similarity.jpg,240x320,0.880744
2020-01-01_SnowHare_ZH-CN9767012872_1920x1080.jpg,2020-01-01_SnowHare_ZH-CN9767012872_1920x1080_Similarity.jpg,1920x1080,0.980237
2020-01-01_SnowHare_ZH-CN9767012872_1366x768.jpg,2020-01-01_SnowHare_ZH-CN9767012872_1366x768_Similarity.jpg,1366x768,0.969363
2020-01-01_SnowHare_ZH-CN9767012872_1280x768.jpg,2020-01-01_SnowHare_ZH-CN9767012872_1280x768_Similarity.jpg,1280x768,0.971643
2020-01-01_SnowHare_ZH-CN9767012872_1024x768.jpg,2020-01-01_SnowHare_ZH-CN9767012872_1024x768_Similarity.jpg,1024x768,0.950817
2020-01-01_SnowHare_ZH-CN9767012872_800x600.jpg,2020-01-01_SnowHare_ZH-CN9767012872_800x600_Similarity.jpg,800x600,0.941548
2020-01-01_SnowHare_ZH-CN9767012872_800x480.jpg,2020-01-01_SnowHare_ZH-CN9767012872_800x480_Similarity.jpg,800x480,0.944885
2020-01-01_SnowHare_ZH-CN9767012872_768x1280.jpg,2020-01-01_SnowHare_ZH-CN9767012872_768x1280_Similarity.jpg,768x1280,0.979812
2020-01-01_SnowHare_ZH-CN9767012872_720x1280.jpg,2020-01-01_SnowHare_ZH-CN9767012872_720x1280_Similarity.jpg,720x1280,0.974787
2020-01-01_SnowHare_ZH-CN9767012872_640x480.jpg,2020-01-01_SnowHare_ZH-CN9767012872_640x480_Similarity.jpg,640x480,0.919564
2020-01-01_SnowHare_ZH-CN9767012872_480x800.jpg,2020-01-01_SnowHare_ZH-CN9767012872_480x800_Similarity.jpg,480x800,0.95947
2020-01-01_SnowHare_ZH-CN9767012872_400x240.jpg,2020-01-01_SnowHare_ZH-CN9767012872_400x240_Similarity.jpg,400x240,0.880913
2020-01-01_SnowHare_ZH-CN9767012872_320x240.jpg,2020-01-01_SnowHare_ZH-CN9767012872_320x240_Similarity.jpg,320x240,0.81925
2020-01-01_SnowHare_ZH-CN9767012872_240x320.jpg,2020-01-01_SnowHare_ZH-CN9767012872_240x320_Similarity.jpg,240x320,0.838616
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1920x1080.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1920x1080_Similarity.jpg,1920x1080,0.992742
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1366x768.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1366x768_Similarity.jpg,1366x768,0.990146
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1280x768.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1280x768_Similarity.jpg,1280x768,0.990074
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1024x768.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_1024x768_Similarity.jpg,1024x768,0.986861
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_800x600.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_800x600_Similarity.jpg,800x600,0.978739
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_800x480.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_800x480_Similarity.jpg,800x480,0.980403
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_768x1280.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_768x1280_Similarity.jpg,768x1280,0.984795
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_720x1280.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_720x1280_Similarity.jpg,720x1280,0.985194
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_640x480.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_640x480_Similarity.jpg,640x480,0.971618
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_480x800.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_480x800_Similarity.jpg,480x800,0.964162
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_400x240.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_400x240_Similarity.jpg,400x240,0.937783
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_320x240.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_320x240_Similarity.jpg,320x240,0.925964
2020-01-02_WhirlpoolFinland_ZH-CN6473757145_240x320.jpg,2020-01-02_WhirlpoolFinland_ZH-CN6473757145_240x320_Similarity.jpg,240x320,0.932001
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1920x1080.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1920x1080_Similarity.jpg,1920x1080,0.98818
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1366x768.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1366x768_Similarity.jpg,1366x768,0.984385
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1280x768.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1280x768_Similarity.jpg,1280x768,0.989164
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1024x768.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_1024x768_Similarity.jpg,1024x768,0.973473
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_800x600.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_800x600_Similarity.jpg,800x600,0.967607
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_800x480.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_800x480_Similarity.jpg,800x480,0.979502
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_768x1280.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_768x1280_Similarity.jpg,768x1280,0.986907
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_720x1280.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_720x1280_Similarity.jpg,720x1280,0.985366
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_640x480.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_640x480_Similarity.jpg,640x480,0.96177
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_480x800.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_480x800_Similarity.jpg,480x800,0.964674
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_400x240.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_400x240_Similarity.jpg,400x240,0.909245
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_320x240.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_320x240_Similarity.jpg,320x240,0.889291
2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_240x320.jpg,2020-01-03_SnowdoniaDolwyddelan_ZH-CN0238391772_240x320_Similarity.jpg,240x320,0.877739
2020-01-04_WhiteLeviathan_ZH-CN0294518235_1920x1080.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_1920x1080_Similarity.jpg,1920x1080,0.99828
2020-01-04_WhiteLeviathan_ZH-CN0294518235_1366x768.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_1366x768_Similarity.jpg,1366x768,0.993385
2020-01-04_WhiteLeviathan_ZH-CN0294518235_1280x768.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_1280x768_Similarity.jpg,1280x768,0.990366
2020-01-04_WhiteLeviathan_ZH-CN0294518235_1024x768.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_1024x768_Similarity.jpg,1024x768,0.99132
2020-01-04_WhiteLeviathan_ZH-CN0294518235_800x600.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_800x600_Similarity.jpg,800x600,0.982801
2020-01-04_WhiteLeviathan_ZH-CN0294518235_800x480.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_800x480_Similarity.jpg,800x480,0.972556
2020-01-04_WhiteLeviathan_ZH-CN0294518235_768x1280.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_768x1280_Similarity.jpg,768x1280,0.933135
2020-01-04_WhiteLeviathan_ZH-CN0294518235_720x1280.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_720x1280_Similarity.jpg,720x1280,0.946417
2020-01-04_WhiteLeviathan_ZH-CN0294518235_640x480.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_640x480_Similarity.jpg,640x480,0.948652
2020-01-04_WhiteLeviathan_ZH-CN0294518235_480x800.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_480x800_Similarity.jpg,480x800,0.982506
2020-01-04_WhiteLeviathan_ZH-CN0294518235_400x240.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_400x240_Similarity.jpg,400x240,0.952369
2020-01-04_WhiteLeviathan_ZH-CN0294518235_320x240.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_320x240_Similarity.jpg,320x240,0.91377
2020-01-04_WhiteLeviathan_ZH-CN0294518235_240x320.jpg,2020-01-04_WhiteLeviathan_ZH-CN0294518235_240x320_Similarity.jpg,240x320,0.980831
2020-01-05_BurrowingParakeets_ZH-CN0370351657_1920x1080.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_1920x1080_Similarity.jpg,1920x1080,0.99661
2020-01-05_BurrowingParakeets_ZH-CN0370351657_1366x768.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_1366x768_Similarity.jpg,1366x768,0.994853
2020-01-05_BurrowingParakeets_ZH-CN0370351657_1280x768.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_1280x768_Similarity.jpg,1280x768,0.995308
2020-01-05_BurrowingParakeets_ZH-CN0370351657_1024x768.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_1024x768_Similarity.jpg,1024x768,0.99456
2020-01-05_BurrowingParakeets_ZH-CN0370351657_800x600.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_800x600_Similarity.jpg,800x600,0.994283
2020-01-05_BurrowingParakeets_ZH-CN0370351657_800x480.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_800x480_Similarity.jpg,800x480,0.987762
2020-01-05_BurrowingParakeets_ZH-CN0370351657_768x1280.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_768x1280_Similarity.jpg,768x1280,0.994989
2020-01-05_BurrowingParakeets_ZH-CN0370351657_720x1280.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_720x1280_Similarity.jpg,720x1280,0.994843
2020-01-05_BurrowingParakeets_ZH-CN0370351657_640x480.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_640x480_Similarity.jpg,640x480,0.986249
2020-01-05_BurrowingParakeets_ZH-CN0370351657_480x800.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_480x800_Similarity.jpg,480x800,0.987851
2020-01-05_BurrowingParakeets_ZH-CN0370351657_400x240.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_400x240_Similarity.jpg,400x240,0.945448
2020-01-05_BurrowingParakeets_ZH-CN0370351657_320x240.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_320x240_Similarity.jpg,320x240,0.963434
2020-01-05_BurrowingParakeets_ZH-CN0370351657_240x320.jpg,2020-01-05_BurrowingParakeets_ZH-CN0370351657_240x320_Similarity.jpg,240x320,0.95267
2020-01-06_TrakaiLithuania_ZH-CN0447602818_1920x1080.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_1920x1080_Similarity.jpg,1920x1080,0.98518
2020-01-06_TrakaiLithuania_ZH-CN0447602818_1366x768.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_1366x768_Similarity.jpg,1366x768,0.975132
2020-01-06_TrakaiLithuania_ZH-CN0447602818_1280x768.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_1280x768_Similarity.jpg,1280x768,0.98148
2020-01-06_TrakaiLithuania_ZH-CN0447602818_1024x768.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_1024x768_Similarity.jpg,1024x768,0.961449
2020-01-06_TrakaiLithuania_ZH-CN0447602818_800x600.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_800x600_Similarity.jpg,800x600,0.930604
2020-01-06_TrakaiLithuania_ZH-CN0447602818_800x480.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_800x480_Similarity.jpg,800x480,0.955771
2020-01-06_TrakaiLithuania_ZH-CN0447602818_768x1280.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_768x1280_Similarity.jpg,768x1280,0.978351
2020-01-06_TrakaiLithuania_ZH-CN0447602818_720x1280.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_720x1280_Similarity.jpg,720x1280,0.974533
2020-01-06_TrakaiLithuania_ZH-CN0447602818_640x480.jpg,2020-01-06_TrakaiLithuania_ZH-CN0447602818_640x480_Similarity.jpg,640x480,0.930113
